9ccec92ad6ba74571nF93tq5EVZT,8Dpnt4ya4Nu.search.29,"
                项目工程管理（经理、主管）维修（高低压工）和全能工职位招聘2-4人
            "
6438834c012ba37f1nZ-2du8GFdY,8Dpnt4ya4Nu.search.30,"
                岗位职责：负责对基础报表技术数据的汇总，系统基础信息录入与更新，文档编制，材料归档，PPT制作。协助主管完成相应报表数据等岗位要求：1.大专及以上学历，工作态度端正，认真好学，吃苦耐劳的应届毕业生也可以。2.吃苦耐劳、上进心强、工作认真负责、具备良好的自学能力、表达能力及人际沟通技巧、有团队合作精神。4、熟悉OFFICE办公软件，能独立完成日常工作中各类表格、文档的处理，会编辑、发送、接收邮件。5、需自带电脑，工作中有时要携带笔记本电脑。工作地点：上海杨浦区
            "
c2f91b8dbbc098d61nF92Nq0ElNZ,8Dpnt4ya4Nu.search.31,"
                职位描述1.负责进口包装机械设备的售后维修工作2.负责进口包装机械设备的安装及人员操作的培训工作3.协助公司客服人员处理客户进口包装机械设备维修的相关事宜福利待遇：1.待遇丰厚，能力优秀者可面谈，福利齐全，条件合适者可提供住宿2.全勤奖，绩效奖，业绩提成，工作餐等3.另提供商业保险等福利保障任职资格1.具有良好的沟通交流能力及情绪管控能力2.工作细心、具有责任感及良好的服务意识3.中专及以上学历，机械维修相关工作经历4.有驾照者可优先考虑职位招聘2人
            "
7bc00b35f71e0a2a1nx_09i5GFBX,8Dpnt4ya4Nu.search.32,"
                全上海上门维修电脑 组装电脑 网络布线工程施工。监控摄像头安装 打印机等 要求。 人品好           吃苦耐劳          责任心强
            "
5bcbcbd098f0ec4c1n163t65E1tW,8Dpnt4ya4Nu.search.33,"
                要求：18-40岁，细心认真，踏实肯做待遇：月薪7000-9000，法定三倍，有吃住，公司食堂和公寓式宿舍，环境好独立卫浴工作内容：做好产品入库前准备，扫码，贴标签和包装拍照等等职位招聘5-10人
            "
cf6c505770d12ea51nJ72d67EFVX,8Dpnt4ya4Nu.search.34,"
                岗位职责1.电话客服，维护公司的客户，处理好客户的问题，挖掘客户的需求。2.熟练的电脑基础应用，打字聊天，完成公司服务指标。3.情商高，会聊天，维护好公司的客户，前期3_6个月都是客服人员，不需要销售，没有销售压力，后期表现优秀者可以申请转岗销售或内勤，人事部门。任职资格1.大专及以上学历（包涵应届毕业实习生），有工作经验者优先。2.反应敏捷，有耐心具有良好的客户服务意识，能第一时间了解客户的需求3.有责任心耐心，有集体荣誉感要强，有上进心，以团队为中心乐于奉献。薪资待遇1.五险一金，上五休二，早9:00__18:30，中午休息两小时。享受国家法定节假日，上下班车接车送，公司安排住宿。
            "
f55fb42747e0ff1b1nV80t69F1tU,8Dpnt4ya4Nu.search.35,"
                工作要求：1.本科以上学历，有行政总务经验2.日语N1，口语表达流利，有一定的笔译基础3.年龄要求23-29，身体健康，配合度高4.责任心强工作内容：1.负责总务行政相关工作，包括但不限于酒店预订、安排车辆等2.负责对应日方相关业务，其他相关工作薪资待遇：1.每月有住房补贴+通勤补贴+保险补贴+绩效奖金2.正常朝九晚五，1-5工作，周六周日休息3.有班车接送
            "
b3ef8460be99460e1n163N64FVRZ,8Dpnt4ya4Nu.search.36,"
                环球港游乐园200元/天 每天工作8小时(寒假工也可)【工作岗位】场馆内服务台  、入口处引导接待    、售票大厅活动介绍等岗位，游乐设备操作人员，【工作要求】男女不限，年龄18-30岁，性格活泼开朗不内向，喜欢玩的，(注:过年不回家的)【工作时间】9-22排班制，每天8小时，【工资待遇】[玫瑰]200元/天，法定节假日3倍600天，综合工资5200-6000[玫瑰]【工作地址】普陀区  月星 环球港职位招聘20人
            "
adc795f2266fda621n162Nm1E1VS,8Dpnt4ya4Nu.search.37,"
                上海各个银行项目软件测试人员 金融银行经验优先
            "
fb068279b8fafe061nx53Ny_FVNQ,8Dpnt4ya4Nu.search.38,"
                该岗位招募实习人员;有扎实的理论基础;有项目经验优先;努力上进,谦逊好学.
            "
2477eab5b1509b761nx-2dq6ElBT,8Dpnt4ya4Nu.search.39,"
                【薪资福利】时薪24一小时+法定节假日加班费，月工时210-230综合薪资5500-6000+  包吃包住【岗位职责】对后厨半成品菜品进行加工，工作简单，油烟少【工作时间】9:30-22:00排班，每班8小时左右【岗位要求】17-38周岁，能接受餐饮工作【工作地点】上海市内多家门店在招职位招聘20人
            "
c1875784e56e9bc33nN_2tu8FlU~,8Dpnt4ya4Nu.search.40,"
                任职条件：1、中专及以上学历；2、一年及以上客户服务接待相关经验；应届生也可。3、具有一定的物业管理知识、良好的语言表达能力，优秀的人品和良好的心理素质。薪资：3600-4000元，具体面谈职位招聘1人
            "
600ecdadbdd2f4c61XR53tu-F1NV,8Dpnt4ya4Nu.search.41,"
                【岗位描述】无需自己开发客户，不用外出，通过网络，电话，移动终端APP企业微信 服务于公司集团老客户，通过大数据完善客户画像，简历与客户的联系，为客户提供咨询类，售后类等各类服务，达成服务标准后，将客户推送给销售人员进行销售【主要工作内容】1:添加客户的企业微信，简历客户关系，完善客户画像等；2:通过APP带客户了解中国平安的各类优惠活动（加油特惠，免费的医生问诊等）赠送客户各类加油卡，体检卡，购物卡等；3:做好客户售前服务工作，包括咨询，更改资料，回放等各类工作；【应聘条件】大专（含）以上学历毕业生及实习生，普通话标准，表达能力强，有耐心；具有较强的事业心，上进心。【工作时间】8小时工作制，严格执行周末双休，享受国家法定节假日；工作时间为9:00-12:00 13:30-18:30【食宿信息】公司提供免费班车在附近10KM左右，安全有保障。公司内部员工食堂菜品卫生可靠，价格实惠。公司提供住宿，需提前申请【薪资】底薪3900 饭补800（可申请为现金或饭券）服务激励（提成的12%-20%） 综合薪资6K-8K（上不封顶，按能力来）每一季度涨薪一次500-2100不等【福利待遇】1:享受国家法定节假日，可享受3000-4000的过节费（过年，开门利是，端午，五一，中秋，国庆，元旦，高温补贴，取暖补贴）；2:法定节假日带薪年假；3:按照上海市政府规定缴纳社会保险和住房公积金及平安综合福利保障；4:公司提供专升本学历晋升（上海华东理工大学）学制2年半，周末读书，有学位证书，学信网可查。考试合格者公司报销部分费用。【晋升渠道】公司提供良好的学习锻炼平台，完善的职业晋升体系，为每位员工提供充分发挥自身能力的舞台。管理方向：客户经理—组长—主管—经理助理—现场经理—总监客服晋升方向：见习服务顾—助理服务顾问—服务顾问1级—服务顾问2级—服务顾问三级【工作地点】上海市浦东新区上丰路1158号
            "
cbc4eae27a4de46e1n1639S0E1RY,8Dpnt4ya4Nu.search.42,"
                为律所提供专业培训和业务指导！可兼职！可不坐班！
            "
03911dd7c68b48b51nxy3tm7FlRX,8Dpnt4ya4Nu.search.43,"
                1、在医保办主任的领导下,负责医院城镇职工医疗保险和城镇居民医疗保险经办的各项工作。2、认真学习并熟知医疗保险各种政策、规定,并负责对全院医护人员就医保相关知识进行培训、宣传。3、做好与上级医保经办(主管)机构的交流、沟通工作,及时反馈医院医保运行中存在的问题,并负责协商给予妥善解决。4、定期向医保办主任汇报医保运行情况,并对医院医保运行政策及运行程序提出合理化建议。5、负责检查住院证上开具的疾病是否在医保报销范围内。6、及时向上级医保经办机构上报每日住院参保患者。7、审核参保患者出院病历,发现问题,解决问题。8、对于上级业务主管部门督察及日常业务检查中出现的问题,及时向相关科室反馈,并给予整改,必要时提请主管领导作出相应处理。9、按规定日期按时整理好报帐资料及统计报表,并上报有关部门。10、与财务科共同做好往来帐务工作,做到每笔帐物有记录,及时与医保中心联系沟通返款到帐情况。 11、做好医保中心要求的普及医保知识工作,耐心解答参保职工提出的各种问题。12、监督科室在医保患者住院费用上加强控制,保证年底结算不超定额,禁止乱检查、乱用药。13、做好各种医保文件及审批材料的保管整理工作,随时迎接各项检查。
            "
7fa58ab7068d78591nJ50tS5F1tR,8Dpnt4ya4Nu.search.44,"
                岗位职责- 接收来自客户电话、邮件等渠道基础询价，完成系统询价- 完成新客户注册，日常下单审单及跟踪订单事宜- 按照账期按时完成客户对账开票- 及时处理售后及客户投诉问题、维护客户关系- 协助财务及销售核对到款- 领导交办的其他事务 任职资格 - 专业不限，中专以上学历- 有从事销售助理、文秘内勤、商务客服等经验 优先考虑- 语言甜美，性格温和，积极主动，乐观向上，认真仔细，有耐心及责任心- 熟悉Office办公软件，打字速度每分钟50字以上- 有较强的沟通协调能力/语言表达能力/自主学习能力- 有良好的纪律性、团队协作以及服务创新精神- 表现优秀者给予提前转正机会。
            "
076f47ca109e6aea1nFy2N6-FVRY,8Dpnt4ya4Nu.search.45,"
                工作内容：（周期两个月）负责来参加人工智能语音小助手录制人员现场引导协调工作及监督录制职位要求：面试通过后要立即到岗专科以上学历，有耐心，有亲和力优秀的沟通表达能力、临场应变能力和学习理解能力工作时间：早九晚六，暂定周末双休，也可能会调休休两天薪资：底薪4500+1500满勤（请假三天以上无满勤）+500-1500绩效（项目结束后发放）综合薪资：6250-6750
            "
f3ae32da785a73771nNz3t27ElFT,8Dpnt4ya4Nu.search.46,"
                我们是一家经营法式可丽饼，冰淇淋咖啡及果汁果昔的潮流店，选用健康食材和创新做法，将国外的街头小吃带入中国。与现有绿塔市集Green Tasty，玲珑秀Dragon Show，贝莉美莓Juicy Berry隶属同一家餐饮集团，全上海有10家以上门店。工作地点：落座于上海虹口北外滩附近新建瑞安集团下的的高档商场-太阳宫五楼的foodie social，隔壁就是喜茶，mercato，Bites&Brews等大牌餐饮，地铁临平路直通，交通便捷，有兴趣可以联系*****，WX：bianzijiejie主要工作内容：1. 配合店长参与日常店铺运营管理并达成业绩销售。2. 参与并负责按照SOP制作流程制作相关饮品及甜品。3. 处理好商场及客户关系。4. 其他相关门店工作。职位招聘1-3人
            "
c2cdd0b67db91b601nN52dS_FFRY,8Dpnt4ya4Nu.search.47,"
                薪资：底薪➕奖金「综合薪资：4500～6500」如果有主持或会务经验，薪资可面议福利：公司包住  入职培训后即可办理 上班时间:上午8点半，下午5点半  午休2小时 单休 无加班工作职责：1、系统录入：公司已开发顾客信息录入2、行政接待：及时对接部门相关人员，推进各部门工作正常开展，接待访客 3、资料整理：跟进档案，文书，日常文件资料需求，及时完成相关文件的分类、归档与保管 4、物资管理：根据物资需求，及时完成办公用品等物资的发放和登记 5、会务准备：配合活动主题、物料、人员、场地等工作，顺利完成顾客福利会、公司展会等活动【期待怎样的你加入】1、18-32岁，大专或大专以上学历，经验不限；2、熟练操作基本办公软件；3、执行力抢，具有团队合作精神；4、普通话标准，沟通表达能力佳；5. 性格开朗，不斤斤计较【我们能够为你提供】:1.包住宿，小区环境，两室一厅，2-3人间，家电齐全2.带薪培训，接收应届生，实习生（需要可签订第三方协议）3.晋升调薪，一个季度完成工作指标考核，有薪资涨幅4.不定期团建，节日礼物，晋升奖励等5.年假20天【期待怎样的你加入】1、良好的执行力和团队合作精神，沟通表达能力佳；2、熟练操作办公软件；3、性格开朗，不啰嗦，不斤斤计较。这是一个年轻友爱的大家庭，期待想在工作中一展身手的你，让我们一起努力，在敢想敢拼的年纪，实现自己的梦想！加入考门！让生命更精彩！
            "
900d925441cb927d1nJy2di-F1tZ,8Dpnt4ya4Nu.search.48,"
                薪资范围：8000-12000元/月社保类型：五险一金奖金补贴：包吃包住·全勤奖·年终奖职位描述岗位职责：1.及时处理顾客即时消息的咨询和留言，有问必答，解答顾客对产品的疑问；2.熟悉公司各类商品，能准确、专业、有效地为顾客做推荐参考；3.接待客户的订单及咨询，促成订单成交以及下单，并对于顾客特殊需求做好备注，并及时与发货人员及时沟通，询避免发货错误；4.时准确地及处理客户的售后问题，能有效地解答客户的问题，提高客户满意度；岗位要求：熟悉电脑的基本操作，打字速度较快，能同时与多人对话我们提供的平台是：1、独立办公席位，办公环境优越，每人配备电脑、电话、网络；2、优秀员工年终奖、季度奖等，公司将提供充足的培训课程及广阔的发展空间；3、优秀员工加薪、，每年2次旅游；本公司提供包食宿，缴纳五险一金
            "
e244653a7cf5d2c71nB_29S1GVVZ,8Dpnt4ya4Nu.search.49,"
                职位名称：编辑文字人员当天结经验要求：不限最低学历：不限薪资范围：6k-9k职位描述：时间：9一19点，每天工作8小时要求：17一32周岁，男女不限(不包吃住)薪资：278一天工资按天结算，做完当天结账职位类型：编辑
            "
d796c67bdb932b6f1nV70tq5EVFY,8Dpnt4ya4Nu.search.50,"
                岗位职责：1、每日商品数据录入、汇总，上传商城2、负责公司客户的出入库、结算、开票工作；3、制作合同，整理公司订单，合同的执行情况并归档管理；4、部门人员出差的报销；5、做好资金计划，沟通办款；6、用印、付款及时汇报流程情况，及时联系盖章、付款；7、完成上级领导安排的工作。任职资格：1、大专以上学历；2、有良好的团队合作精神，有敬业精神；3、细心、坦诚、自信，主动服务意识强；4、较强的观察力和应变能力，具备良好的语言表达能力及出色的沟通能力。5、熟练操作办公软件和办公自动化设备。
            "
dad6d51496ffffba1nd439-6FVRV,8Dpnt4ya4Nu.search.51,"
                招聘要求如下：1.   持证T1/T2/T证《电梯维修保养人员上岗证》；2.   2年以上工作经验，组员/    5年以上工作经验 组长  ；3.   原厂上海三菱/日立/通力/奥的斯优先考虑录取；工作地点：宝山/普陀/松江/青浦/浦东，根据项目实际情况进行分配，目前项目还没有接，没有明确地址。6K-8K 做6休一 早9晚5.30 包住设备型号：三菱菱云，日立Hgp职位招聘6人
            "
9446b8d392db93321nF-0t68ElZT,8Dpnt4ya4Nu.search.52,"
                ！！不限专业，不限年龄！提供免费住宿！！月薪10K+综合性市场人员岗位职责：1、寻找目标客户，推广公司品牌，让感兴趣的客群知道小红花。2、以活动策划、推广形式，地处上海各商圈，展会，活动现场等繁华地段（室内）完成每天的目标。3、开展异业合作，与相关行业进行良好的关系维护，做好活动合作或信息互通，维护好区域幼儿园、物业、活动地点等。4、作为公司的线下形象大使，时刻维护公司的品牌形象，亲切并礼貌。------岗位要求：1、学历不限2、个性开朗、善于沟通，有较强的服务意识，能够自我激励，不怕被拒绝。3、适应快节奏，具备独立，高效、灵活工作的能力。4、有很强的推广意识，教育市场推广工作经验者优先。5、有团队意识,有良好的沟通能力。------薪资待遇:1. 底薪+高奖金+每月奖励活动+车贴+年终奖，综合8000起，奖金4000-15000，薪资区间10000-18000！2. 每月各种额外竞赛奖金、礼品（笔记本电脑、明星演唱会VIP包厢门票、红包、充值卡…..）拿到手软！！3. 签订正式劳动合同。4. 五险一金，提供宿舍。各项福利太多了……------1.每月Party活动2. 员工生日会3. 各种节日礼物4. 员工月会奖品5. 享受国家规定的带薪年假、法定节假日等福利6. 完善的入职培训（带薪培训）+市场部在职培训,能让你在同类岗位上更有竞争力。7. 广阔的晋升空间(市场推广—市场专员—市场主管—市场经理)
            "
167671bd3bf19ae61nZz39q-E1pX,8Dpnt4ya4Nu.search.53,"
                【关键词】日语翻译、总务、出纳【企业信息】◆ 公司主要从事面向日资企业的财务咨询、代理记账、商务咨询等业务。【任职要求】◆ 23～30岁◆ 喜欢思考、逻辑思维强、学习能力强、有上进心◆ 有服务意识、做事有担当、有责任感、认真、细心◆ 日语商务交流水平或1级合格◆ 大学本科日语专业毕业生优先（非必须、主要关注日语能力）◆ 基本的电脑办公软件操作技能◆ 具有较强的服务意识【基本信息】◆ 工作地点：上海市中心◆ 工作时间：09:30-18:30 （双休制）◆ 工资范围：5,000-8,000元/月（税前）◆ 语言要求：日语听说读写必须（1级证书或同等水平）【工作内容】1.客户业务协助：◆ 负责公司客户的行政手续等业务◆ 日文编制企业变更的相应书面材料◆ 外出办理企业变更手续◆ 客户的出纳工作（网银收付操作）◆ 客户开发票业务、凭证装订等工作2.公司内部行政工作：◆ 资料翻译（中日互译）、邮件翻译等相关工作◆ 日文窗口担当、协助其他同事编写和翻译日文邮件等◆ 与公司业务相关的其他辅助性工作【公司亮点】※ 公司追求少数精英制的体系，扁平化管理，没有复杂的人际关系，容易融入，注重团队意识。※ 一切以做好事情为主、向客户提供良好的服务、提高客户满意度、发现并解决问题、完成客户委托事项、同时提升自身的能力。◆ 双休制、正常缴纳五险一金、定期体检◆ 每月半天福利休假、带薪年假◆ 聚餐、小活动丰富、节假日小福利◆ 办公地点为市中心、交通方便、周边设施齐全、办公环境良好◆ 工作内容多样化、可有效锻炼和快速提升个人能力◆ 有意愿者，可培养财务方面的知识，并安排实操机会◆ 其他还在不断更新中
            "
09ae16ab6c331e691nJ-2N64F1JU,8Dpnt4ya4Nu.search.54,"
                岗位职责：1、接待工作：接待公司访客、客户等外部人员，做好来访者登记及引导工作；2、现场服务支持；3、职场巡查：异常情况的反馈和报备；4、车辆管理及差旅管理：负责台账的录入、司机考勤、其交通工具、酒店等费用的结算。5、办公用品管理：负责办公用品的需求申请和发放。6、上级领导安排的其他工作事务。任职要求：1、本科及以上学历2、熟练运用Microsoft office等办公软件，具有一定的文字功底；3、有企业现场服务支持经验，具备至少一年运营、行政或助理相关岗位具体操作工作经验4、工作认真细心、积极主动，责任心强，有很好的理解及沟通表达能力；5、逻辑思路清晰，乐于学习，具有服务意识及团队协作精神；6、具有较强的应变能力以及抗压能力；7、五官端正，普通话标准【薪资待遇】：1.朝九晚六，周末双休，法定节假日正常；2.薪资：6k-8k+餐补25元/天+年终奖，五险一金按国家规定基数缴纳;3.月度部门聚餐+年度国内外旅游机会+高大上的办公环境；4.节日福利优厚+结婚生子生日礼品。
            "
d31963719324d2721nN509W0ElZU,8Dpnt4ya4Nu.search.55,"
                岗位职责：1.负责根据企业的战略发展目标和各部门的人力资源需求制定人力资源规划。组织实施人员招聘以及团队优化方案。   2.负责员工的入职(合同、档案关系）、离职手续，并及时更新本部门人员状况；协助总部行政人事部做好员工绩效评估、实习转正等人事关系；负责部门考勤(出勤、年假、加班的平衡)。 3.协助总部行政人事部组织各种员工活动，做好员工福利工作(奖品、节假日礼品的发放)。   4.负责薪资核算以及行政后勤管理；组织员工绩效考核工作的实施。    5.负责新进员工的入职培训；组织员工沟通，对问题进行及时追踪及反馈；    6.完成领导交给的其他任务。 任职要求：1.人力资源、行政管理相关专业大专以上学历；    2.具备1年以上人力资源相关工作经验； 3.参加过相关人力资源管理、劳动法律法规等方面的培训工作；   4.具备人力资源管理方面的专业知识，熟悉人力资源管理流程和相关法律法规政策；    5.具备创新精神和学习能力，能不断的提高自身的能力和水平，关注人力资源管理新理论和方法；    6.工作认真、负责，具备高度的工作热情。7.形象气质佳。
            "
12c54fc8fced4f181nN60t-6FFNU,8Dpnt4ya4Nu.search.56,"
                工作日期：不限工作时间：不限结算方式：日结岗位内容：1.在五角场商场内推广哈啰生活平台，邀请用户关注哈啰生活公众号，并且引导用户在公众号下单。兼职招聘要求：1. 11：30-20:00，时间灵活，可根据个人时间自由匹配；2. 长期稳定者优先；3. 按周结算，预计每天收入范围在200-400+，具体收入是看个人能力情况。
            "
c6636bf34b6854af1nx92ti4E1JY,8Dpnt4ya4Nu.search.57,"
                工作日期：周二三四五工作时间：10:00-19:00结算方式：日结（注意⚠️ 请注意所标注工作地点，请衡量后再投简历，谢谢！）1 秀场后台辅助工作2 样衣整烫，搭配，整理3 配饰与场景搭配，摆放展示（近期工作任务：待定）要求：1 有相关工作经验者优先         2 工作认真负责，能吃苦         3 热爱时尚，摄影专业优先职位招聘2-3人
            "
281dca1ee3c8068a1nd42ty1FVFT,8Dpnt4ya4Nu.search.58,"
                1、负责公司来访人员的接待以及电话转接，快递收发等；2、负责办公用品的采买与登记出入库的工作；保管和定期统计固定资产，与财务定期核对；3、配合人事部做好考勤统计工作；4、员工周年庆活，员工生日，节日庆祝等的团建活动策划，礼品采购；5、负责日常收支的管理和核对，做到日清月结；定期核对现金及银行日记账与总账，保证账实相符；6、负责收集和审核原始凭证，保证报销手续及原始单据的合法性、准确性；7、负责记账凭证的编号、装订；保存、归档财务相关资料；负责各部门合同管理与归档工作；8、负责开具各项票据；
            "
dcda61e277acb8461nx93tm_F1pW,8Dpnt4ya4Nu.search.59,"
                深圳工作地址：龙华观澜裕新路305号宝德厂 宝裕工业园9栋4楼工作内容：1、负责产品打包，贴标，装卸等工作；2、认真审单、仔细核实，确保订单打包不出差错；3、负责货物出，入库，清点产品数量；工作要求：1.工作态度积极，端正，做事不拖沓；2.吃苦耐劳，有敬业精神，诚实守信；3.有无经验均可，无抽烟习惯。亮点：过生日有200块的生日红包，公司每年一次旅游，每个季度聚餐一次，节假日按劳动法放假，每满一年有5天年假。未来往仓储主管/经理方向发展。职位招聘2-4人原标题：《深圳龙华区分公司 招聘仓储人员+朝九晚六》
            "
238601ead360de051nB92dy6FVVT,8Dpnt4ya4Nu.search.60,"
                1、具体实施项目的合同管理，配合项目经理参与班组的选择；2、负责工程进度款的申报工作，材料、班组的核算管理工作，配合项目总工做好签证管理工作；3、工程量复核与增减帐管理，并做好阶段性的结算工作；4、计算工程实物量，编制项目预决算，并进行工程款的收取与支付；5、做好成本分析计算，为项目经济提供决策依据；6、做好项目成本控制，合理组织资金周转；7、组织进行经济类台帐报表记载、分析与上报工作；8、接受常驻外地工作安排 。任职要求：1、善于沟通，能熟悉使用经营用办公软件、CAD软件等；2、具备10年以上经营管理工作经验；不拘泥于学历和证书，注重丰富经验；3、能独立核算工程实物量，编制预、决、结算书，独立负责商务报价；4、接受常驻外地工作安排  。
            "
032082bcd19ae8b31nx_2d2_GVJX,8Dpnt4ya4Nu.search.61,"
                岗位职责：1、协助做好投诉及危机事件预防工作；2、通过处理售后用户投诉；3、收集以及汇总好投诉以及相关产品信息向上级领导汇报； 4、参与处理危机事件等。 任职要求：1、中专及以上学历，有1年或以上客服有投诉工作经验或技术背景的客服；2、有家电行业或电商行业背景优先考虑；3、有良好的协调沟通能力，清晰的逻辑分析能力；4、打字速度40字/分钟及以上。工作时间：9：00-18：00 做五休二薪酬福利：1 、入职当月缴纳五险一金，综合薪资5-6K； 2 、月休8天3 、带薪培训、管理人员内部选拔，更多的岗位期待你的挑战！  4、带薪的年假和病假；面试和工作地点：宝山区大华一路239弄6号楼4楼
            "
d5366c3ff5e25cec1nZ92dy6EVFU,8Dpnt4ya4Nu.search.62,"
                负责外来人员和外来车辆的检查，严格按规定登记，工作地点在上海嘉定区白银路地铁附近，有厂区小区商业街等项目点比较多晋升空间大，有消控证的工资面议职位招聘1-5人
            "
c375440e8b8199c71nV80tS7GFFW,8Dpnt4ya4Nu.search.63,"
                一、工作内容：1.负责业务经营分析，为业务管理层提供一定的决策支持；2.负责推动业务销售运营，从销售计划到销售过程到销售结果推进运营；3.负责业务流程管理，包含流程规划，制定、分析诊断、实施优化；4.负责业务体系内存在问题的搜集、推动解决及重要项目管理、保证决策落地；5.协助业务负责人撰写通知类文件，开展整体业务管理等工作；6.负责事业部总部相关行政人事财务类工作的协助推进；7.负责业务会议管理，推动会议决策落地实现；8.通过向各条线明确需求，推动流程规则在系统上实现，推进流程信息化建设；9.负责业务内业务标准建设、管理制度建设；10.负责推动业务培训支持工作开展；11.其他业务负责人及部门负责人安排的工作；12.售前、售中、售后客户全过程跟踪回访，做好客户体验服务的监督管理。二、任职标准：1.大专以上学历，经济学、金融学、管理学相关专业，3年以上家居家装行业工作经验；2.熟悉战略管理、销售销售、绩效管理、数据分析和财务管理、项目及流程管理等相关知识；3.具备很强的目标导向、系统性思维、沟通协调能力、学习能力、创新能力；具有项目流程设计和管理能力。4.熟练掌握企业流程、工具和方法，熟悉办公软件应用，能够熟练应用PPT、word、excel、visio等办公软件。
            "
245ba407bc2f95d21nZ-3dy5F1ZZ,8Dpnt4ya4Nu.search.64,"
                1.负责配菜打荷工作2.有切配基础优先考虑、薪资高招学徒工，包吃住待遇好底薪4500元~5000起，包吃住，另有奖金、加班费等每天工作8小时，有加班费无责底薪+绩效奖+岗位补贴+全勤奖+加班费+住房补贴（住宿舍无补贴）+工龄奖+年假入职即签订劳动合同包三餐，员工餐荤素搭配营养均衡、品类丰富节日礼品、福利奖金公司注重个人发展，提供在职培训公司发展潜力大，分店优选在职人员竞争上职位招聘2人
            "
0bfe3bcf9081ca791nx42Ni8F1dS,8Dpnt4ya4Nu.search.65,"
                工作内容：1，部品管理（消耗品保守库存，品管票，借用票，出入库依赖等）2，考勤事务（作业日报，出差报告及报销申请初审）3，SH工番，SD品番申请管理 4，CH/G-Job检查表及数据登录确认 5，CH/G-Job样品管理 任职要求：1、大专以上学历2、日语二级3、经验不限，有人事行政、总务、内勤、销售助理相关经验者优先4、稳定性好，办公软件使用熟练，嘉定上班可福利待遇：1、基本工资税前5000-7000左右，视个人经验和面试结果判定2、五险一金、商业医疗保险3、14-15薪4、免费班车（嘉定城区） + 餐补 + 交通补贴 + 加班补贴 5、周末双休 + 带薪年假6、节日福利7、每年调薪（上下班时间：8：30-17：00）
            "
3b4918b521e196163nV83Nq0ElQ~,8Dpnt4ya4Nu.search.66,"
                招聘说明：因公司经营发展需要，招聘一批管理培训生作为储备人员。公司提供培训发展机会，因材施教。最终将结合综合评估结果、个人意愿等综合考虑，给予发展和就业平台。招聘要求：必须为机械设计、机电一体化、车辆工程等相关工科专业的毕业生。职位招聘1-10人
            "
c4402042879005e31XR72Ny6GFRR,8Dpnt4ya4Nu.search.67,"
                叮咚众包来奉贤啦1. 店内统一取单，系统自动派单，无需抢单2. 附近3公里范围配送，多劳多得时间自由还多选1.高峰兼职：7：00—12：00或者16：00—20：00，上班时间灵活，有时间就来             周一到周五：5元/单，好评+1元，周末：7元/单，好评+1元2.周末兼职：周六周日，单价7元/单，好评+1元（工资周结）入职要求：18～45周岁，会骑电瓶车，身体健康，自带车职位招聘5-20人
            "
a354e2479d5fc87c33N-0t69GVI~,8Dpnt4ya4Nu.search.68,"
                一、岗位职责1、开展新产品的预研工作（如资料查阅、市场信息调研与分析、实验室小试等）2、参与产品应用方案研究、开发（包括参与方案设计、产品验证工作如产品动物实验等）3、参与产品包的优化管理工作（包括质量工程、成本优化工程等）4、参与销售道具包的完善（说明书、包装、PPT等技术资料优化完善）5、专业文章、专利的撰写与发表二、胜任要求1、性格：热情、阳光、积极主动2、动物科学专业、动物营养与饲料科学专业、动物遗传与育种专业，研究生及以上学历 3、有行业工作经验者优先4、具有良好的目标管理、逻辑思维及沟通影响等能力
            "
8dc527c5a43e604f1XR53tW0FVZQ,8Dpnt4ya4Nu.search.69,"
                免费住宿  五险一金 带薪年假   年度体检 丰富多彩的员工福利 通过在线平台和电话解答的方式  给与销售人员和客户提供 售前 售后的服务支持
            "
b2cb15630c6bcd3c1nN-3d25EFZR,8Dpnt4ya4Nu.search.70,"
                公司提供意向名单，不用自己开发资源！没有相关经验没关系，我们负责培训一对一带领，不看学历只看能力，无需担心没业务、不会做业务，公司提供优质资源，只要勤奤学习有梦想，我们为你铺平道路!因为我们招聘的不是员工，而是志同道合的合伙人，为未来并肩作战荣辱与共的合伙人!工作时间：09：00-18:30  午休1.5小时 做六休一 周六休待遇综合底薪3500到6000十业绩提成+丰厚奖励计划提成20%-40％，最高50确保员工每一份付出得到回报和收获!收入:前两个月综合8000-10000元/月，第三月以后稳保15000-30000元/月，刚毕业应届生毫无工作经验，入职九天提成2万多，每年至少ー次单月10万以上工资。晋升:电话销售-团队主管一经理一门店负责人，全新平台，公平晋升培训公司安排专人一对一培训，岗前培训，金融知识系统培训，专业话术技能培训等，让你轻松掌握销售产品技能及技巧，轻松开展工作。能力:企业让你从白纸到上海金融领域的精英佼佼者如果你怀有梦想，愿意为之付出努力，我们一定会对你负责！一定会帮你早日实现梦想，一群怀揣梦想的小伙伴，期待你的加入~更多详情欢迎私聊笨boss~公司介绍上海威偘投资咨询有限公司位于七莘路财富108广场，与平安，中农工建等40多家大型银行签署长期战略合作协议，组建的有200多家同业公司加入民间金融协会，风控团队核心管理人员均从事金融行业5年以上，依托强大的互联网研发技术，优秀的管理团队和资源整合优势，在客户的获取，营销，运营环节努力降低贷款成本，从客户提供更查看全部竞争力分析
            "
